auth_id,card_id,merchant_id,auth_datetime,amount,currency,auth_code,auth_result,decline_reason,is_online
2495,974,5,2025-07-26 16:49:15,33678.88,KZT,618363,approved,,True
2496,703,76,2025-12-09 00:38:30,54888.81,KZT,230937,approved,,True
2497,77,57,2025-10-15 03:58:32,65374.66,KZT,442594,approved,,True
2498,169,41,2025-09-22 19:55:03,3029.19,KZT,480423,approved,,True
2499,799,89,2025-11-21 14:13:01,50422.68,KZT,504858,declined,insufficient_funds,True
2500,665,25,2025-08-30 18:30:20,26475.92,KZT,715169,approved,,True
2501,1172,46,2025-12-27 16:39:50,2945.6,KZT,940691,approved,,True
2502,340,95,2025-10-07 20:50:06,11019.02,KZT,679989,declined,card_blocked,True
2503,1047,58,2025-12-02 14:37:36,72619.04,KZT,678083,approved,,True
2504,446,82,2025-09-02 06:21:22,22003.36,KZT,722121,approved,,True
2505,40,11,2025-11-13 11:54:44,49554.5,KZT,847007,approved,,True
2506,148,91,2025-11-04 21:32:09,16103.27,KZT,166676,approved,,True
2507,833,8,2025-09-29 02:58:10,18301.52,KZT,281289,approved,,True
2508,157,97,2025-12-06 08:48:26,48646.51,KZT,678888,approved,,True
2509,1048,13,2025-11-05 02:25:14,25498.23,KZT,787441,approved,,True
2510,591,57,2025-11-17 20:37:20,25872.99,KZT,164895,approved,,True
2511,733,31,2025-10-30 11:01:15,4170.37,KZT,770383,approved,,True
2512,1120,94,2025-12-02 06:26:36,68998.66,KZT,021820,approved,,True
2513,87,79,2025-12-06 23:36:42,22665.0,KZT,963764,approved,,True
2514,981,95,2025-09-15 17:59:19,59871.86,KZT,467634,approved,,True
2515,9,2,2025-10-07 08:47:16,47808.08,KZT,350584,approved,,True
2516,677,34,2025-11-26 08:25:55,59496.36,KZT,507551,approved,,True
2517,240,99,2025-09-06 23:15:27,28516.62,KZT,016269,approved,,True
2518,518,15,2025-09-04 06:47:08,7589.81,KZT,144801,approved,,True
2519,416,99,2025-08-15 14:40:32,31523.95,KZT,308867,approved,,True
2520,838,27,2025-09-16 12:40:07,62579.1,KZT,855706,approved,,True
2521,740,75,2025-08-02 03:37:36,18821.01,KZT,382599,approved,,True
2522,213,34,2025-08-03 09:12:42,57246.01,KZT,432052,approved,,True
2523,131,24,2025-08-16 11:25:19,35287.26,KZT,617471,approved,,True
2524,565,21,2025-07-22 19:19:19,25953.62,KZT,656368,approved,,True
2525,421,29,2025-08-07 01:33:44,42252.29,KZT,123921,approved,,True
2526,61,44,2025-09-11 19:15:01,55788.98,KZT,790527,declined,insufficient_funds,True
2527,75,75,2025-07-07 21:00:45,1503.09,KZT,494923,approved,,True
2528,125,65,2025-09-12 13:48:01,18343.37,KZT,685900,approved,,True
2529,633,88,2025-09-15 19:04:10,57350.85,KZT,646806,declined,card_blocked,True
2530,647,59,2025-12-15 15:37:45,69703.98,KZT,837592,approved,,True
2531,858,50,2025-10-03 06:32:29,65904.67,KZT,876342,approved,,True
2532,98,83,2025-10-14 13:32:54,19961.25,KZT,863608,approved,,True
2533,279,46,2025-12-08 20:05:58,37798.8,KZT,575740,approved,,True
2534,257,8,2025-10-06 17:08:25,3237.32,KZT,261317,declined,limit_exceeded,True
2535,609,89,2025-12-16 22:39:53,43323.23,KZT,179238,approved,,True
2536,27,94,2025-10-19 00:04:06,47178.97,KZT,303604,approved,,True
2537,522,97,2025-08-07 05:32:41,59937.82,KZT,576275,approved,,True
2538,893,71,2025-10-26 03:28:56,59469.14,KZT,408672,approved,,True
2539,467,58,2025-11-20 10:15:45,3651.51,KZT,129343,approved,,True
2540,661,52,2025-09-08 17:06:17,20850.49,KZT,770870,approved,,True
2541,258,100,2025-08-01 22:53:29,24504.23,KZT,614386,approved,,True
2542,1016,22,2025-09-30 20:16:43,40015.21,KZT,783159,approved,,True
2543,454,81,2025-10-09 14:51:09,15096.1,KZT,708676,approved,,True
2544,989,18,2025-12-09 22:02:36,62259.5,KZT,937690,approved,,True
2545,1125,84,2025-07-05 00:54:08,43839.24,KZT,881886,approved,,True
2546,1057,78,2025-12-08 20:49:50,76749.27,KZT,364989,approved,,True
2547,578,89,2025-12-20 15:54:12,56097.01,KZT,957535,approved,,True
2548,295,58,2025-09-12 03:08:27,39772.5,KZT,589176,approved,,True
2549,270,16,2025-10-06 02:22:46,67495.69,KZT,222448,approved,,True
2550,687,72,2025-10-19 03:35:45,79833.77,KZT,813166,approved,,True
2551,452,76,2025-07-12 17:10:46,47591.87,KZT,312369,approved,,True
2552,713,10,2025-08-06 16:19:04,64539.27,KZT,988847,approved,,True
2553,341,81,2025-08-23 04:06:03,52859.04,KZT,621120,approved,,True
2554,947,67,2025-07-22 07:07:42,32999.77,KZT,103524,approved,,True
2555,954,67,2025-10-05 16:27:51,33727.59,KZT,346043,approved,,True
2556,857,6,2025-09-04 11:19:41,5280.75,KZT,431094,approved,,True
2557,22,80,2025-11-23 01:13:49,12617.6,KZT,582353,approved,,True
2558,1012,26,2025-07-16 22:43:01,23253.52,KZT,073375,approved,,True
2559,660,53,2025-07-17 12:47:55,65795.17,KZT,303759,approved,,True
2560,104,47,2025-11-14 09:51:01,3972.1,KZT,599818,approved,,True
2561,997,99,2025-08-06 17:57:29,31169.45,KZT,555467,declined,insufficient_funds,True
2562,580,36,2025-11-28 12:48:05,46145.46,KZT,154878,declined,insufficient_funds,True
2563,24,17,2025-08-19 18:37:55,60216.68,KZT,479600,approved,,True
2564,841,16,2025-08-07 13:47:47,46959.0,KZT,323875,approved,,True
2565,843,90,2025-08-30 03:48:39,49235.04,KZT,794344,declined,insufficient_funds,True
2566,976,74,2025-07-25 03:57:30,59227.65,KZT,848408,declined,limit_exceeded,True
2567,219,74,2025-08-25 14:39:02,53475.73,KZT,916262,approved,,True
2568,218,91,2025-09-21 20:59:05,10963.83,KZT,514877,approved,,True
2569,655,38,2025-09-21 16:37:18,28608.83,KZT,656030,declined,insufficient_funds,True
2570,715,29,2025-12-17 14:23:40,4875.65,KZT,708132,approved,,True
2571,820,68,2025-07-05 05:20:00,60102.17,KZT,980248,approved,,True
2572,1007,83,2025-07-16 20:10:41,34713.76,KZT,887360,approved,,True
2573,565,31,2025-08-18 17:35:39,74488.31,KZT,453210,approved,,True
2574,615,77,2025-12-30 22:57:42,3794.45,KZT,909685,approved,,True
2575,1025,57,2025-08-09 03:55:24,69621.53,KZT,784127,approved,,True
2576,403,56,2025-08-10 14:30:56,31861.79,KZT,064077,approved,,True
2577,842,22,2025-10-17 22:46:53,4339.28,KZT,107548,approved,,True
2578,1190,31,2025-11-29 09:44:14,42549.77,KZT,627082,approved,,True
2579,65,69,2025-10-13 00:02:03,16739.06,KZT,052230,approved,,True
2580,855,66,2025-11-27 15:07:09,630.73,KZT,292836,approved,,True
2581,440,37,2025-10-18 06:08:47,25615.03,KZT,082918,approved,,True
2582,320,92,2025-11-15 18:31:57,21315.43,KZT,561320,approved,,True
2583,512,69,2025-10-03 00:41:31,4343.36,KZT,018204,approved,,True
2584,788,15,2025-12-28 17:04:23,9077.75,KZT,357463,approved,,True
2585,190,71,2025-07-19 19:10:58,57186.06,KZT,873562,approved,,True
2586,373,79,2025-12-16 10:33:31,55952.15,KZT,385466,approved,,True
2587,233,76,2025-11-21 01:16:42,10512.83,KZT,328744,approved,,True
2588,375,9,2025-08-03 05:32:00,69185.06,KZT,953367,approved,,True
2589,193,50,2025-11-18 11:57:38,72956.24,KZT,482561,approved,,True
2590,699,45,2025-12-17 22:03:07,47121.78,KZT,869082,approved,,True
2591,623,60,2025-11-29 14:32:50,13223.96,KZT,877343,approved,,True
2592,629,95,2025-10-10 06:27:54,30421.28,KZT,037739,approved,,True
2593,712,53,2025-10-03 23:11:58,38717.64,KZT,683107,approved,,True
2594,810,32,2025-08-04 06:53:41,22997.32,KZT,435451,approved,,True
2595,612,91,2025-07-09 02:50:10,65448.52,KZT,964464,approved,,True
2596,880,54,2025-09-04 08:54:27,76761.73,KZT,524732,approved,,True
2597,994,51,2025-08-04 00:50:48,33684.23,KZT,946113,approved,,True
2598,925,14,2025-07-07 17:54:15,69587.89,KZT,540432,approved,,True
2599,116,91,2025-11-26 15:26:10,61748.47,KZT,243539,approved,,True
2600,619,27,2025-07-30 20:04:58,77325.56,KZT,502594,approved,,True
2601,49,23,2025-09-24 22:37:54,22302.56,KZT,130320,approved,,True
2602,835,25,2025-08-23 07:20:59,4532.95,KZT,131384,approved,,True
2603,7,87,2025-12-19 14:58:15,41456.02,KZT,108815,approved,,True
2604,655,51,2025-12-05 15:32:14,1236.81,KZT,045128,approved,,True
2605,625,55,2025-07-30 16:11:45,18532.26,KZT,639150,approved,,True
2606,155,3,2025-10-03 04:42:18,2125.55,KZT,082690,approved,,True
2607,28,28,2025-12-12 22:13:13,28068.61,KZT,732196,approved,,True
2608,819,80,2025-09-05 20:51:34,9368.74,KZT,543914,approved,,True
2609,915,50,2025-09-02 02:24:30,34474.59,KZT,883030,approved,,True
2610,811,75,2025-12-03 08:43:35,73529.28,KZT,903678,approved,,True
2611,493,15,2025-10-08 01:58:58,50245.73,KZT,227307,approved,,True
2612,1117,28,2025-09-08 11:56:27,63899.72,KZT,862016,approved,,True
2613,734,1,2025-08-07 19:12:42,49421.18,KZT,376541,approved,,True
2614,1093,57,2025-09-06 05:24:08,61220.96,KZT,004689,approved,,True
2615,203,83,2025-07-19 21:12:23,51775.33,KZT,289225,approved,,True
2616,273,37,2025-08-08 16:38:41,44769.58,KZT,025611,approved,,True
2617,387,100,2025-12-10 07:53:18,12210.53,KZT,838939,declined,insufficient_funds,True
2618,740,24,2025-08-17 02:11:27,17628.65,KZT,719984,approved,,True
2619,280,9,2025-10-17 16:13:05,21228.39,KZT,403165,approved,,True
2620,557,58,2025-12-05 14:17:20,21372.31,KZT,600652,approved,,True
2621,689,75,2025-08-23 10:05:48,30985.92,KZT,378832,declined,card_blocked,True
2622,323,76,2025-11-25 05:12:03,13003.86,KZT,594964,declined,insufficient_funds,True
2623,168,2,2025-11-14 06:30:52,52457.5,KZT,954843,approved,,True
2624,151,17,2025-09-17 02:33:37,3980.97,KZT,015911,approved,,True
2625,386,72,2025-10-15 12:11:02,12020.66,KZT,106718,approved,,True
2626,448,32,2025-10-15 12:33:50,8627.95,KZT,463879,approved,,True
2627,564,69,2025-09-19 12:13:13,69695.73,KZT,998626,approved,,True
2628,1150,64,2025-09-26 10:18:13,77769.07,KZT,151041,approved,,True
2629,1126,73,2025-07-15 09:52:26,59809.48,KZT,317109,approved,,True
2630,150,94,2025-08-12 04:43:07,69615.87,KZT,342225,approved,,True
2631,844,31,2025-07-05 21:43:15,59813.74,KZT,377752,approved,,True
2632,891,68,2025-09-06 18:33:26,76063.49,KZT,354385,approved,,True
2633,201,87,2025-12-30 03:03:16,61847.51,KZT,527548,approved,,True
2634,193,15,2025-11-24 12:59:06,77462.41,KZT,627975,approved,,True
2635,573,24,2025-08-13 04:49:46,78585.51,KZT,707830,approved,,True
2636,698,39,2025-07-23 04:12:44,39309.34,KZT,851964,approved,,True
2637,60,41,2025-12-30 02:45:55,45546.52,KZT,205627,approved,,True
2638,1065,91,2025-09-23 03:01:39,78224.79,KZT,957117,approved,,True
2639,783,68,2025-11-24 11:39:29,62535.8,KZT,058391,approved,,True
2640,340,44,2025-11-02 01:25:04,28925.27,KZT,903214,approved,,True
2641,899,48,2025-08-04 14:48:08,74498.17,KZT,228163,approved,,True
2642,751,57,2025-11-27 08:47:09,57855.71,KZT,759917,approved,,True
2643,382,26,2025-08-12 00:54:33,69811.86,KZT,993060,approved,,True
2644,633,33,2025-10-03 23:44:33,53988.28,KZT,723124,approved,,True
2645,415,38,2025-10-03 14:39:57,25160.14,KZT,592757,approved,,True
2646,1030,28,2025-07-17 04:18:53,29400.99,KZT,661651,approved,,True
2647,906,94,2025-10-13 11:38:04,43823.46,KZT,728954,approved,,True
2648,926,58,2025-11-23 20:39:14,6465.98,KZT,279283,approved,,True
2649,648,97,2025-11-13 17:25:57,74594.85,KZT,102648,approved,,True
2650,847,55,2025-10-11 08:20:08,20323.54,KZT,357160,approved,,True
2651,784,83,2025-10-06 14:29:07,41540.57,KZT,520527,approved,,True
2652,1074,9,2025-08-08 07:17:30,47135.52,KZT,593030,approved,,True
2653,788,27,2025-11-11 13:19:53,67906.62,KZT,903411,approved,,True
2654,277,77,2025-11-12 09:33:24,49024.22,KZT,167420,approved,,True
2655,814,7,2025-07-17 00:15:57,55319.34,KZT,366641,approved,,True
2656,555,39,2025-12-09 06:40:29,35519.18,KZT,741281,approved,,True
2657,635,77,2025-10-09 15:02:34,45392.55,KZT,859401,approved,,True
2658,651,72,2025-07-07 14:32:29,40214.28,KZT,283108,approved,,True
2659,584,42,2025-12-05 20:40:27,63260.58,KZT,618337,approved,,True
2660,1145,37,2025-12-28 03:41:07,29170.82,KZT,790127,approved,,True
2661,1115,17,2025-12-02 10:38:57,77696.41,KZT,079274,approved,,True
2662,703,66,2025-08-25 05:42:49,28501.02,KZT,072907,approved,,True
2663,184,3,2025-09-02 23:04:37,55796.78,KZT,631818,approved,,True
2664,13,60,2025-09-09 13:31:50,67067.24,KZT,946132,approved,,True
2665,278,59,2025-11-09 13:53:40,44755.19,KZT,939841,approved,,True
2666,102,65,2025-07-05 13:12:57,26847.53,KZT,450938,approved,,True
2667,706,43,2025-08-31 15:34:11,49683.36,KZT,803418,approved,,True
2668,765,57,2025-08-27 21:26:00,34453.87,KZT,873949,approved,,True
2669,575,36,2025-10-23 13:19:41,21398.06,KZT,881009,approved,,True
2670,1152,70,2025-07-05 23:33:27,31760.74,KZT,711331,approved,,True
2671,1163,24,2025-08-09 19:55:24,45553.03,KZT,346737,declined,card_blocked,True
2672,432,80,2025-07-04 02:14:04,68096.01,KZT,184381,approved,,True
2673,426,48,2025-10-18 11:00:02,29901.63,KZT,427520,approved,,True
2674,1072,78,2025-08-01 19:43:39,79526.32,KZT,660299,approved,,True
2675,326,42,2025-10-20 15:36:30,69347.2,KZT,485692,approved,,True
2676,650,98,2025-09-03 05:46:28,10169.57,KZT,886118,approved,,True
2677,937,88,2025-12-14 18:37:19,11323.94,KZT,843668,approved,,True
2678,986,80,2025-07-09 02:54:01,25240.12,KZT,594348,approved,,True
2679,241,18,2025-08-08 06:23:32,73097.38,KZT,471542,approved,,True
2680,65,28,2025-11-14 12:23:19,58439.17,KZT,137966,approved,,True
2681,309,70,2025-08-30 02:17:32,48014.74,KZT,476185,approved,,True
2682,366,99,2025-10-18 15:07:26,50910.42,KZT,018031,approved,,True
2683,963,79,2025-11-30 07:47:37,41462.1,KZT,008697,approved,,True
2684,720,1,2025-08-24 10:50:01,78258.9,KZT,356293,declined,insufficient_funds,True
2685,211,15,2025-09-18 22:10:57,66912.59,KZT,639173,approved,,True
2686,959,9,2025-09-29 22:55:12,9718.66,KZT,728726,approved,,True
2687,1117,22,2025-12-01 01:42:33,6197.61,KZT,916996,declined,card_blocked,True
2688,312,11,2025-12-25 13:31:57,78168.93,KZT,990600,approved,,True
2689,28,70,2025-07-13 08:13:12,37592.3,KZT,044242,approved,,True
2690,479,58,2025-08-30 04:10:07,76985.73,KZT,665582,approved,,True
2691,352,45,2025-11-12 15:49:39,12521.93,KZT,281464,declined,insufficient_funds,True
2692,699,14,2025-11-22 11:00:02,76369.56,KZT,444359,approved,,True
2693,1023,47,2025-09-13 12:25:10,1623.22,KZT,685281,approved,,True
2694,1074,44,2025-08-04 14:58:51,35709.6,KZT,740491,approved,,True
2695,165,90,2025-12-04 08:16:55,15290.45,KZT,916028,approved,,True
2696,426,46,2025-10-08 14:49:33,73951.4,KZT,412475,approved,,True
2697,603,76,2025-09-09 20:15:58,68572.28,KZT,812652,approved,,True
2698,808,38,2025-07-05 05:25:33,30712.04,KZT,530614,approved,,True
2699,1085,90,2025-11-09 18:34:58,63957.17,KZT,720120,approved,,True
2700,222,35,2025-07-13 00:46:46,46046.82,KZT,366280,approved,,True
2701,1055,20,2025-11-07 19:08:37,59481.27,KZT,336954,approved,,True
2702,508,84,2025-11-02 20:09:12,10050.7,KZT,725740,approved,,True
2703,7,9,2025-12-06 19:52:43,74086.08,KZT,476745,approved,,True
2704,1074,66,2025-09-22 20:50:14,62555.74,KZT,394528,approved,,True
2705,203,36,2025-07-31 19:02:13,29762.59,KZT,353451,approved,,True
2706,209,75,2025-08-13 16:06:31,67009.88,KZT,429888,approved,,True
2707,709,81,2025-10-02 00:52:51,44241.15,KZT,021638,approved,,True
2708,1118,43,2025-12-06 19:41:29,75784.12,KZT,249784,approved,,True
2709,487,74,2025-10-11 06:23:16,56821.61,KZT,255415,approved,,True
2710,523,94,2025-09-05 13:39:23,20718.65,KZT,408544,declined,limit_exceeded,True
2711,178,36,2025-12-02 22:42:46,37542.37,KZT,921057,approved,,True
2712,1034,64,2025-08-10 07:23:29,69106.18,KZT,025819,approved,,True
2713,1200,41,2025-07-25 10:20:21,54641.32,KZT,056569,approved,,True
2714,703,35,2025-09-24 07:41:15,14540.13,KZT,105535,declined,limit_exceeded,True
2715,239,90,2025-10-15 16:42:38,24022.3,KZT,178164,approved,,True
2716,495,83,2025-11-16 13:05:55,47598.78,KZT,873778,approved,,True
2717,983,28,2025-12-27 15:53:03,32437.27,KZT,495465,approved,,True
2718,810,75,2025-12-25 07:03:21,10302.51,KZT,702576,approved,,True
2719,1124,64,2025-10-15 09:53:52,17866.7,KZT,249118,approved,,True
2720,721,6,2025-08-14 19:30:13,14393.5,KZT,250288,approved,,True
2721,997,88,2025-08-27 13:53:52,9016.27,KZT,585835,approved,,True
2722,586,52,2025-10-28 22:05:52,67129.48,KZT,274579,approved,,True
2723,1119,3,2025-12-16 22:56:15,22299.39,KZT,130669,declined,insufficient_funds,True
2724,32,11,2025-09-04 11:55:27,69708.64,KZT,727243,approved,,True
2725,215,35,2025-07-06 00:56:57,40903.7,KZT,474661,approved,,True
2726,1080,19,2025-12-05 05:43:25,60037.01,KZT,107084,approved,,True
2727,624,86,2025-09-21 00:12:58,2260.45,KZT,978123,approved,,True
2728,1127,35,2025-11-04 01:06:30,22232.51,KZT,348865,approved,,True
2729,88,10,2025-12-21 22:48:12,9329.75,KZT,825900,approved,,True
2730,446,73,2025-07-06 16:19:03,2998.86,KZT,848410,approved,,True
2731,903,74,2025-10-28 09:17:58,1518.73,KZT,263274,approved,,True
2732,1039,42,2025-07-24 01:36:26,55236.81,KZT,671489,approved,,True
2733,3,72,2025-11-07 15:51:28,37124.25,KZT,829762,approved,,True
2734,873,19,2025-11-18 13:04:41,46320.78,KZT,920389,approved,,True
2735,411,92,2025-11-17 22:40:44,71499.33,KZT,567239,approved,,True
2736,834,76,2025-09-03 05:30:35,45819.02,KZT,727435,approved,,True
2737,533,35,2025-11-11 07:34:53,23978.22,KZT,006641,approved,,True
2738,382,99,2025-11-18 21:41:02,71705.4,KZT,475806,approved,,True
2739,93,78,2025-10-26 00:02:33,56434.35,KZT,149477,approved,,True
2740,97,69,2025-08-07 04:00:00,38062.05,KZT,915256,approved,,True
2741,228,46,2025-07-18 08:21:40,74148.0,KZT,145353,approved,,True
2742,318,19,2025-10-02 23:07:56,33260.62,KZT,395051,approved,,True
2743,42,99,2025-12-28 12:37:16,10987.95,KZT,213627,approved,,True
2744,361,7,2025-10-10 06:22:37,12039.68,KZT,449670,declined,card_blocked,True
2745,406,75,2025-10-27 09:52:42,1905.02,KZT,468581,approved,,True
2746,871,88,2025-12-26 05:27:15,48711.79,KZT,159870,approved,,True
2747,228,77,2025-12-13 05:42:12,15319.88,KZT,410846,approved,,True
2748,499,30,2025-08-09 12:01:42,75766.12,KZT,097713,approved,,True
2749,610,12,2025-10-19 08:58:29,73522.42,KZT,732582,approved,,True
2750,672,66,2025-10-23 09:36:30,6405.1,KZT,857005,approved,,True
2751,910,30,2025-11-14 21:31:40,14362.49,KZT,384386,approved,,True
2752,512,40,2025-09-22 06:40:32,76807.16,KZT,974373,declined,card_blocked,True
2753,67,33,2025-10-23 08:50:14,47780.64,KZT,192640,approved,,True
2754,577,40,2025-08-30 05:15:22,6290.88,KZT,263100,approved,,True
2755,68,43,2025-10-25 03:10:24,79081.73,KZT,739642,approved,,True
2756,1050,80,2025-10-28 17:11:32,47765.85,KZT,953161,approved,,True
2757,148,80,2025-08-27 21:06:19,1500.03,KZT,362980,approved,,True
2758,694,97,2025-09-18 06:28:02,67761.45,KZT,662513,approved,,True
2759,1175,87,2025-11-11 07:20:09,40867.33,KZT,111267,approved,,True
2760,1129,53,2025-08-26 06:59:50,66032.63,KZT,192960,approved,,True
2761,139,16,2025-08-20 13:30:14,7712.23,KZT,278818,approved,,True
2762,917,5,2025-08-04 22:54:03,58137.11,KZT,672412,approved,,True
2763,360,32,2025-10-06 22:18:15,3763.68,KZT,962063,approved,,True
2764,322,26,2025-08-01 23:38:07,6694.25,KZT,061713,approved,,True
2765,791,41,2025-11-24 13:47:04,25497.7,KZT,579591,approved,,True
2766,753,91,2025-09-23 20:10:58,13415.53,KZT,107843,declined,card_blocked,True
2767,125,82,2025-09-15 09:35:45,46763.9,KZT,850809,approved,,True
2768,943,27,2025-07-03 02:14:29,7514.74,KZT,290917,approved,,True
2769,572,66,2025-09-28 15:51:39,69042.09,KZT,254346,approved,,True
2770,112,25,2025-10-05 05:16:07,260.34,KZT,208366,declined,card_blocked,True
2771,16,57,2025-09-24 15:18:23,54017.33,KZT,475917,approved,,True
2772,302,64,2025-10-07 02:41:26,15862.69,KZT,418589,approved,,True
2773,714,70,2025-08-08 16:53:34,35697.18,KZT,337062,approved,,True
2774,414,19,2025-12-12 06:15:01,62335.41,KZT,971541,approved,,True
2775,1008,87,2025-09-07 16:35:01,4308.4,KZT,924699,approved,,True
2776,45,76,2025-09-17 15:01:55,58711.68,KZT,535966,approved,,True
2777,368,70,2025-10-17 02:43:45,5185.83,KZT,592467,approved,,True
2778,790,51,2025-07-06 17:09:06,79156.89,KZT,122633,approved,,True
2779,517,66,2025-11-12 06:47:24,40693.96,KZT,657150,approved,,True
2780,418,23,2025-11-20 16:59:12,78957.27,KZT,781465,approved,,True
2781,921,7,2025-11-10 09:46:06,6628.16,KZT,290103,approved,,True
2782,52,50,2025-09-03 10:56:41,64219.53,KZT,015334,approved,,True
2783,583,3,2025-08-01 13:21:37,70324.45,KZT,001049,declined,card_blocked,True
2784,169,15,2025-12-24 13:24:04,23323.31,KZT,569107,approved,,True
2785,461,41,2025-09-09 08:25:16,67748.08,KZT,735596,approved,,True
2786,157,74,2025-11-06 00:55:48,12408.82,KZT,933144,approved,,True
2787,769,28,2025-12-14 04:09:35,75951.3,KZT,725048,declined,card_blocked,True
2788,900,9,2025-12-14 04:28:56,55269.76,KZT,433773,approved,,True
2789,930,21,2025-11-05 20:47:20,56616.82,KZT,041712,approved,,True
2790,782,13,2025-08-06 18:26:30,14795.81,KZT,362726,approved,,True
2791,580,14,2025-12-23 13:02:52,67044.03,KZT,660207,approved,,True
2792,532,55,2025-07-15 17:57:54,51369.7,KZT,302070,approved,,True
2793,685,18,2025-08-03 13:50:17,15511.09,KZT,217212,approved,,True
2794,931,81,2025-08-02 22:14:10,12624.28,KZT,722913,approved,,True
2795,14,52,2025-09-08 04:10:56,70508.75,KZT,625636,approved,,True
2796,527,23,2025-10-12 06:57:46,48230.3,KZT,043378,approved,,True
2797,1070,90,2025-11-28 12:40:13,33492.28,KZT,987123,approved,,True
2798,938,70,2025-12-19 10:55:22,57009.57,KZT,897988,approved,,True
2799,417,27,2025-09-11 16:58:30,10905.34,KZT,489089,declined,insufficient_funds,True
2800,491,57,2025-09-27 02:30:35,45975.36,KZT,227267,approved,,True
2801,970,75,2025-11-11 21:55:21,78367.51,KZT,313490,approved,,True
2802,595,48,2025-07-19 06:46:35,25844.63,KZT,435448,approved,,True
2803,750,79,2025-11-22 00:41:14,9941.47,KZT,875939,approved,,True
2804,908,94,2025-11-29 00:34:18,60835.72,KZT,468563,approved,,True
2805,267,83,2025-11-25 14:08:16,6685.48,KZT,196940,approved,,True
2806,311,38,2025-10-14 14:11:16,73350.93,KZT,476365,approved,,True
2807,944,52,2025-10-27 13:55:54,23553.94,KZT,994880,approved,,True
2808,676,70,2025-12-20 16:26:43,53449.06,KZT,508561,declined,insufficient_funds,True
2809,673,18,2025-12-05 15:10:57,3574.25,KZT,296228,approved,,True
2810,685,69,2025-09-13 03:16:54,15396.45,KZT,259621,approved,,True
2811,845,63,2025-12-25 00:19:22,34783.1,KZT,939526,declined,insufficient_funds,True
2812,479,84,2025-07-21 09:57:54,31512.93,KZT,474137,approved,,True
2813,1058,95,2025-09-12 14:27:42,31673.56,KZT,974117,approved,,True
2814,968,58,2025-11-19 13:08:52,50467.74,KZT,833823,approved,,True
2815,928,47,2025-07-17 01:57:00,7691.55,KZT,280893,approved,,True
2816,197,83,2025-10-15 14:50:28,49087.4,KZT,400939,approved,,True
2817,540,81,2025-07-24 07:22:22,59517.85,KZT,821502,approved,,True
2818,925,28,2025-08-28 18:31:08,54932.04,KZT,619322,approved,,True
2819,842,9,2025-07-24 13:49:40,38196.23,KZT,462906,approved,,True
2820,645,13,2025-09-21 03:58:34,58798.8,KZT,765418,approved,,True
2821,639,33,2025-11-13 06:45:06,36446.35,KZT,999199,approved,,True
2822,670,62,2025-09-09 22:32:43,75578.93,KZT,399336,approved,,True
2823,819,70,2025-12-06 11:51:21,53167.9,KZT,008668,approved,,True
2824,941,60,2025-07-29 18:24:46,4343.27,KZT,131624,approved,,True
2825,217,48,2025-12-28 06:44:24,14950.64,KZT,042972,approved,,True
2826,428,37,2025-11-17 21:50:55,31307.4,KZT,479674,approved,,True
2827,10,89,2025-09-04 02:58:45,36254.51,KZT,181722,approved,,True
2828,329,55,2025-09-12 16:54:13,50675.2,KZT,927267,approved,,True
2829,572,89,2025-08-20 20:07:13,28438.9,KZT,941050,approved,,True
2830,778,62,2025-08-25 09:05:27,23736.49,KZT,778285,declined,insufficient_funds,True
2831,516,30,2025-09-09 13:54:43,70744.37,KZT,457119,approved,,True
2832,1133,57,2025-12-29 07:11:20,65317.66,KZT,187431,approved,,True
2833,1055,73,2025-09-05 18:34:32,50036.22,KZT,983952,approved,,True
2834,405,38,2025-12-15 16:01:58,6443.48,KZT,302342,declined,limit_exceeded,True
2835,596,17,2025-07-19 23:42:18,39886.15,KZT,274545,approved,,True
2836,774,72,2025-10-08 17:21:30,18045.32,KZT,345056,approved,,True
2837,892,61,2025-09-24 12:08:58,13284.46,KZT,356919,approved,,True
2838,912,38,2025-09-17 15:44:33,53976.52,KZT,858721,approved,,True
2839,999,12,2025-12-25 02:58:48,18966.2,KZT,559073,approved,,True
2840,934,56,2025-11-01 01:10:01,12235.4,KZT,175016,approved,,True
2841,246,99,2025-11-29 15:24:52,10421.03,KZT,853360,approved,,True
2842,180,69,2025-12-06 13:04:54,62704.92,KZT,949917,approved,,True
2843,285,72,2025-08-16 09:03:25,25938.82,KZT,002705,approved,,True
2844,10,14,2025-08-23 10:34:58,6568.07,KZT,259478,approved,,True
2845,643,62,2025-11-11 00:35:00,66432.77,KZT,891023,approved,,True
2846,399,96,2025-12-08 08:18:25,42772.13,KZT,844130,approved,,True
2847,112,97,2025-10-05 07:48:36,52113.06,KZT,250869,approved,,True
2848,1172,11,2025-11-06 00:54:27,78473.12,KZT,086939,approved,,True
2849,1147,74,2025-10-27 00:44:05,34716.45,KZT,449849,declined,card_blocked,True
2850,1093,34,2025-10-30 20:16:01,51197.75,KZT,106244,approved,,True
2851,1144,50,2025-08-17 09:49:58,49398.61,KZT,868719,approved,,True
2852,921,95,2025-08-01 04:54:15,12173.35,KZT,067186,approved,,True
2853,1166,94,2025-11-11 09:10:07,75669.02,KZT,398059,approved,,True
2854,474,17,2025-11-17 08:42:03,28172.31,KZT,644130,approved,,True
