session_id,customer_id,device_id,login_time,logout_time,ip_address,city,is_successful,auth_method
2b8aec467f3e3e565e53d8dbf9a1d703,225,86,2025-11-19 23:45:23,2025-11-20 00:32:23,193.240.135.216,Oskemen,True,password
4c1216e9bbf94a6c7b50d6df02e2abef,348,471,2025-11-03 23:13:00,2025-11-03 23:53:00,183.90.104.199,Almaty,True,password
d5f8b49a3fa79e9da38acd8a3aeb4ebf,725,847,2025-11-08 12:11:48,2025-11-08 13:01:48,116.197.24.219,Atyrau,True,biometric
276ea215cb81aa4a5ac9fd0ca2f8dc15,485,692,2025-11-13 20:49:13,2025-11-13 21:10:13,101.139.132.10,Oskemen,True,biometric
3ffae9f01bc024db0feeb1c7ff12315a,970,516,2025-09-12 16:20:38,2025-09-12 17:18:38,75.98.206.31,Karaganda,True,biometric
addf88892e2ccb9a4231dac3c5d4956b,612,39,2025-12-06 01:49:04,2025-12-06 01:50:04,199.185.208.26,Karaganda,True,password
efa6eeeb29ba7a2f0e84b3ce7c60fe48,772,717,2025-09-04 08:28:09,2025-09-04 09:27:09,172.210.1.23,Aktobe,True,otp
28f5cde9b6b51b9cebc5d6fd4cac3b2c,588,430,2025-11-04 11:43:27,2025-11-04 12:12:27,206.60.246.144,Almaty,True,biometric
f43d44bbbc5a9dec376be0d77f8cbc9f,83,70,2025-09-26 18:16:08,2025-09-26 18:29:08,207.50.15.177,Karaganda,True,biometric
19dfdfd09c6fecf1fc34469fa6c5fdf6,853,1036,2025-10-30 17:23:44,2025-10-30 17:46:44,184.3.20.188,Oskemen,True,otp
f19c6d54597da96cfedf1059dfd0c615,699,267,2025-09-30 20:01:57,2025-09-30 20:40:57,73.33.129.212,Atyrau,True,biometric
6cc2ff2373aa0f1d5a31047ee54d676d,494,290,2025-12-05 13:59:40,2025-12-05 14:55:40,108.49.203.86,Astana,True,otp
0a7f4931c5a949750fcd16d001fda59b,606,1019,2025-11-13 06:32:31,2025-11-13 07:07:31,143.80.45.202,Almaty,True,otp
37ceaacdef6389ec187b8998f3e1fe2e,498,613,2025-11-23 21:55:20,2025-11-23 22:16:20,73.152.110.135,Taraz,True,biometric
2ebed5fdeae7e63bd9fd0cc0bede9230,977,907,2025-12-10 18:55:00,2025-12-10 19:55:00,205.35.252.136,Pavlodar,True,password
78e3218e2dafcba31dafceb2b4ab3c1c,969,227,2025-10-13 23:32:00,2025-10-14 00:23:00,83.93.94.237,Pavlodar,True,password
83d6f7280aadbdc0c81dd7e8cec41add,65,799,2025-12-13 22:03:38,2025-12-13 22:06:38,10.183.171.171,Pavlodar,True,biometric
ae6cc4eaadfa56f92d75eac6b052eb5f,807,943,2025-11-15 19:35:23,2025-11-15 20:30:23,12.238.74.83,Karaganda,True,otp
10bbadf207377abcafe94e1dcc3a44cd,822,1143,2025-11-09 12:50:41,2025-11-09 13:18:41,146.14.160.222,Astana,True,biometric
af8eb9a4a2e9be9cd3daa70f550fcc7e,341,40,2025-12-09 17:33:14,2025-12-09 18:27:14,98.205.44.9,Oskemen,True,password
c61fddf387fec71bbb2d151dea1dbec5,68,548,2025-12-12 19:01:18,2025-12-12 19:30:18,3.143.134.164,Aktobe,True,biometric
f3d1ceab110479cccba6a0dab09ca57a,514,903,2025-12-30 04:46:51,2025-12-30 05:21:51,168.69.18.97,Taraz,True,otp
2aacf3201f26c6832f7e089baecac0e0,555,741,2025-11-06 07:11:08,2025-11-06 07:37:08,71.196.212.186,Semey,True,biometric
dedd9d47153babe68cc6a395baefeeec,589,1029,2025-09-17 16:45:28,2025-09-17 17:05:28,216.166.223.142,Pavlodar,True,password
df4953902fcfd73d7d8b77019157b2ec,253,821,2025-12-13 00:19:54,2025-12-13 00:31:54,66.140.212.174,Shymkent,True,password
87e1cbdfb46d9b35ecd458af063d3256,71,759,2025-12-13 14:08:56,2025-12-13 14:14:56,179.190.191.103,Shymkent,True,password
92701d5af4def0badbeaa9beb23ec4c1,734,976,2025-10-20 17:44:15,2025-10-20 18:36:15,131.59.160.4,Astana,True,password
f3dbcca8f1fdad16776aa0b8e5c7a1ae,852,643,2025-09-29 21:22:34,2025-09-29 21:27:34,1.201.59.192,Taraz,True,password
7bafb70e4da38dcef8371fa2193ec79a,657,163,2025-09-07 01:24:20,2025-09-07 01:44:20,174.209.77.112,Taraz,True,biometric
cc218c0ae3b2af138d6db0c4c9d2cfd7,634,570,2025-12-21 09:08:40,2025-12-21 09:10:40,200.72.10.8,Semey,True,biometric
71e45ca3a8d34ef873aa1c56d26f2466,235,114,2025-12-24 12:40:16,2025-12-24 13:06:16,192.218.109.242,Oskemen,True,password
645cf7e6ee96bdbe8069fd8b67be60f3,957,840,2025-10-31 06:00:58,2025-10-31 06:14:58,107.25.247.11,Semey,True,password
1b7e5e5eaa898b0daeec86f4ff0e79cd,319,424,2025-09-20 08:36:20,2025-09-20 08:58:20,42.28.84.61,Taraz,True,otp
c47c67c96ceeb8e57aae00c4efdcb137,672,187,2025-10-27 07:14:30,2025-10-27 07:39:30,44.165.14.202,Astana,True,password
72af1aa9beace5bacc305fb3cb6ef0e9,138,1034,2025-10-04 00:33:14,2025-10-04 01:04:14,14.252.108.240,Oskemen,True,password
13efe28faedc81f8a0c9b6a16edea837,397,198,2025-12-12 11:40:20,2025-12-12 11:53:20,84.109.165.3,Astana,True,biometric
311fdb94743a4eaae5c878cbcbc916b9,20,1182,2025-10-27 12:00:25,2025-10-27 12:21:25,154.194.237.71,Aktobe,True,biometric
e7d8c8f941f9f136555efbcd135b7ca0,837,146,2025-11-04 06:04:10,2025-11-04 06:16:10,61.119.123.186,Shymkent,True,biometric
fafbc9853b2d10ae2a4fdddd61e3c8db,359,783,2025-10-14 04:32:30,2025-10-14 05:10:30,103.8.91.27,Shymkent,True,biometric
cd1ceefa12fdb851296aeda3ce61da0e,646,53,2025-11-03 18:14:36,2025-11-03 19:08:36,207.53.106.40,Semey,True,password
9fed51dc3c0cdfa2af6b949fe7af7cbe,574,386,2025-10-31 19:04:31,2025-10-31 19:05:31,104.130.157.127,Pavlodar,True,password
4fefbcd7c11bb3dfd4d19c4b4133cb91,458,379,2025-09-17 21:28:25,2025-09-17 21:48:25,155.16.76.104,Oskemen,True,biometric
dd9adea1d0abb0fb73d7b79b3ba7de7d,91,292,2025-09-23 07:24:31,2025-09-23 08:00:31,211.66.221.81,Pavlodar,True,biometric
741bfd9359ccfd3fdfbdab99333ecebf,977,907,2025-10-01 01:49:37,2025-10-01 02:33:37,146.199.6.175,Aktobe,True,biometric
4d3e41cfed0d3a78a38e8ae0cccad501,536,469,2025-11-06 10:52:24,2025-11-06 11:11:24,163.132.172.113,Shymkent,True,otp
e96ba90d50cfcdfcbd6a3a4fff6c142d,800,128,2025-11-04 06:08:45,2025-11-04 06:19:45,122.255.43.3,Pavlodar,True,otp
818278aafac1c751fec9d634ebddef2e,155,734,2025-12-20 17:34:49,2025-12-20 17:36:49,109.180.234.157,Aktobe,True,password
16abb8bdfd86f9ecd9dd9bade6ad9ece,921,321,2025-12-08 13:19:20,2025-12-08 14:08:20,12.57.184.106,Atyrau,True,biometric
e5fa5ee19a6bc61f14f8d5ab650a8f7d,696,221,2025-09-01 16:51:33,2025-09-01 17:40:33,16.1.46.123,Astana,True,biometric
d0d42685ba4cd813ee20b3b829bbf4b3,210,67,2025-12-04 09:28:02,2025-12-04 10:25:02,6.76.41.168,Taraz,True,password
acc59dfccee03cfaad9fa3fed0ceafe4,357,558,2025-11-14 17:56:52,2025-11-14 18:56:52,172.149.14.131,Aktobe,True,otp
dbeae451bbf27b19248e2d5dedd8ce0b,867,13,2025-11-11 12:42:44,2025-11-11 13:12:44,136.67.221.134,Astana,True,password
d58eb3cfa602fe0d5fff6b7c0e6321be,772,717,2025-10-29 02:18:00,2025-10-29 02:33:00,49.113.233.222,Aktobe,True,otp
bba2eff2ad7e43dcbbb05d2efd72af58,899,216,2025-11-24 01:10:17,2025-11-24 02:09:17,25.63.113.41,Astana,True,otp
aa1a37cf63b6becc4a624e660cba6b33,67,104,2025-10-10 09:13:55,2025-10-10 09:20:55,101.9.64.9,Aktobe,True,biometric
1d1dcdc86bd604d8bfcc15d6cf5ac9e9,488,1147,2025-09-23 19:20:57,2025-09-23 20:13:57,198.42.201.73,Atyrau,True,password
5d84ccfb4c86f7c7cbc9bebbb1dc9dcc,635,690,2025-09-09 05:32:27,2025-09-09 06:32:27,157.185.112.132,Almaty,True,biometric
ca25d04becbb96fdbc2c0abc9ad7bb1f,132,72,2025-10-19 12:53:31,2025-10-19 12:59:31,140.73.244.66,Astana,True,password
cdfe9fed3dc4fcdd8580cbe567adfc6a,371,18,2025-10-17 05:48:16,2025-10-17 06:17:16,52.253.7.253,Almaty,True,biometric
d98342430ce6d4ba372fccfe6417bdde,140,893,2025-09-29 15:25:29,2025-09-29 15:35:29,98.11.246.81,Astana,True,otp
fccf30d7cd0f3ce5deac1cdc26d4b2b0,780,1167,2025-10-27 15:11:49,2025-10-27 15:28:49,48.30.138.93,Atyrau,True,biometric
ccbdda1dcb091590cde4a0ccf8508f09,152,608,2025-10-09 08:06:23,2025-10-09 09:03:23,149.194.227.107,Aktobe,True,otp
8fb5f08110eddabf3c6ffc90dcedc25b,536,349,2025-10-07 11:48:18,2025-10-07 12:28:18,157.104.127.29,Semey,True,password
017db3be9b1cb6eff882d0afceb6f6f7,876,505,2025-10-31 12:24:34,2025-10-31 13:21:34,4.232.243.172,Oskemen,True,password
aea8665dece5afeba5da0a6ce6fa48a1,302,1136,2025-12-15 18:49:53,2025-12-15 18:58:53,89.243.242.28,Oskemen,True,otp
8e814deff20e7e600a59f15e85aaceef,584,1044,2025-11-02 12:14:00,2025-11-02 12:19:00,77.188.78.222,Karaganda,True,biometric
4bddcbaa3d1ce89c6ae7a66554f4254f,71,886,2025-12-15 20:52:08,2025-12-15 20:59:08,121.86.201.29,Taraz,True,password
5ec99ec1f3b8df893cb3cd4cd13a07ef,147,621,2025-12-05 15:16:45,2025-12-05 15:40:45,213.86.199.188,Pavlodar,True,otp
ebfd7dccdab7356cb244b45acbe5cf4d,552,405,2025-12-15 09:53:51,2025-12-15 10:27:51,40.82.32.37,Taraz,True,otp
ae1568fc5a0cbe55f9dcd39ec0f98746,78,1006,2025-09-28 06:11:55,2025-09-28 06:12:55,175.55.102.221,Aktobe,False,biometric
bffe08c0fd7d30e41ace9c6172ab535b,661,447,2025-12-11 03:20:13,2025-12-11 03:30:13,191.215.78.216,Shymkent,True,otp
c7edfae71daceceeda984e3b10fae1da,184,1037,2025-10-29 22:37:03,2025-10-29 22:39:03,18.127.192.63,Astana,True,password
af92e6d8a7e8faafdeba9c19310f123d,360,122,2025-11-01 02:23:26,2025-11-01 02:34:26,58.23.123.82,Aktobe,True,password
3ea92e9da25850f29d1eccb36e22e22c,80,509,2025-11-08 16:13:37,2025-11-08 17:07:37,115.227.222.184,Astana,True,otp
3c57213f56388e3efcb091dc4cdfd379,1,57,2025-12-27 17:31:04,2025-12-27 17:53:04,202.253.183.185,Karaganda,True,password
ee6cd3df956cec0b6476d2affdc6ffec,143,1084,2025-12-18 21:28:20,2025-12-18 21:33:20,135.99.4.134,Astana,True,biometric
bed39aa8fae010acb0bbf2ae89caf0e9,836,686,2025-11-30 05:55:04,2025-11-30 05:58:04,166.206.127.130,Almaty,True,biometric
eea2cb79896fffe32b402b0badd34fab,612,928,2025-12-10 17:52:29,2025-12-10 18:11:29,108.218.200.41,Aktobe,True,otp
9ec7a0c9e96ffcaa65bcb577af8cd91f,455,209,2025-10-23 08:09:21,2025-10-23 08:39:21,184.235.210.58,Taraz,True,biometric
cbe3da7028ad4fab4fe444225f67ad42,350,423,2025-10-01 18:30:17,2025-10-01 19:20:17,110.164.16.179,Aktobe,True,biometric
8a0a1d14a4bcdc25bdd33506da1b4c51,831,897,2025-10-29 06:15:22,2025-10-29 06:36:22,188.63.62.184,Almaty,True,biometric
bfae97e3cecc003fddfb8d15aac237ce,326,678,2025-12-09 06:53:40,2025-12-09 07:41:40,92.88.124.196,Shymkent,True,biometric
5b6f3bda8b66db3cbc5f4dfc0e253dfe,105,647,2025-10-04 03:56:46,2025-10-04 04:19:46,16.20.213.200,Semey,True,otp
0c5e86b629f6e1aec1caa0f5b9fbc4fd,164,875,2025-10-22 09:42:38,2025-10-22 10:39:38,194.7.202.117,Shymkent,True,otp
4e9a261b680a4f5a2d5de0c1a0b3fa41,276,333,2025-10-11 21:57:22,2025-10-11 22:44:22,131.165.90.24,Pavlodar,True,otp
0ba10e4f86e9bfdb6e94bdb6be5d78ff,537,143,2025-09-15 05:41:28,2025-09-15 06:20:28,140.3.226.84,Semey,True,biometric
e497ce833e65791fd0ccd186dbbbcc2e,185,478,2025-10-04 03:48:18,2025-10-04 04:01:18,182.33.99.103,Aktobe,True,otp
045c4cdceeb8d3d1870cc7bb4f6fb284,920,948,2025-11-02 14:41:31,2025-11-02 15:41:31,28.165.140.223,Shymkent,True,biometric
4b40ef86f7c1fe64f75febfe6fbde30a,293,1093,2025-11-23 05:00:54,2025-11-23 05:12:54,152.171.241.22,Astana,True,biometric
3d2c8c7300e85a89c7a8eaea8ce14f5b,63,827,2025-10-08 12:05:23,2025-10-08 12:31:23,40.135.3.65,Taraz,True,biometric
bfccb693ade42d2d9a6fced62eb8b62c,183,83,2025-10-12 12:16:59,2025-10-12 13:12:59,34.3.164.58,Shymkent,True,otp
0bad672276adabcd2fbab494c7bdb8af,318,521,2025-10-15 10:24:47,2025-10-15 10:50:47,13.102.81.173,Semey,True,biometric
d8a7b9cddded8ce5429afe2cc9d1462f,403,1039,2025-10-27 07:08:36,2025-10-27 07:33:36,140.188.247.134,Almaty,True,password
e09f24cbecadd58acdfba1ace6ca1ba7,694,551,2025-10-09 05:12:58,2025-10-09 05:15:58,158.70.98.180,Semey,True,biometric
9403caaee08c6e2f2cda069beb30c55f,424,761,2025-09-04 04:01:02,2025-09-04 04:32:02,209.119.113.101,Almaty,True,otp
2e40e8f84b2ae721790dedf876c4d65f,60,857,2025-09-29 11:43:53,2025-09-29 12:32:53,103.80.125.6,Pavlodar,True,biometric
dfe4ab3eab2eefd05e5f5cff77c4306e,923,553,2025-10-04 13:52:44,2025-10-04 14:43:44,3.110.107.236,Almaty,True,otp
dbffa9f4513ab789b9d7176b0d0b58b6,580,899,2025-10-10 06:50:30,2025-10-10 07:28:30,101.255.204.252,Semey,True,password
bbbcae6fcfccdbff74e0d69acbbca2c8,998,583,2025-12-15 17:05:37,2025-12-15 17:12:37,31.93.227.45,Oskemen,True,biometric
01a938f1ea84ea2adfc72c1dbcc391dd,577,587,2025-12-20 03:52:41,2025-12-20 04:43:41,202.146.92.253,Semey,True,password
998cffeafccd88c533212550a1dc66e9,215,762,2025-12-09 03:41:24,2025-12-09 04:19:24,83.208.115.101,Taraz,True,password
e5def37c0bd183cb485cc17c4cedcaf0,885,748,2025-10-08 06:38:06,2025-10-08 07:26:06,95.199.181.140,Aktobe,True,password
3714893fb4fde515835b1ba3f14eddad,143,1122,2025-10-03 16:56:52,2025-10-03 17:27:52,86.114.111.109,Karaganda,True,password
9dda07fef8d9b3aafcadc3d8278655ba,706,1045,2025-10-13 04:24:43,2025-10-13 04:44:43,203.163.99.219,Atyrau,True,otp
d5abed363d3cfce8de1aa12aeb00cdc1,689,755,2025-10-07 23:24:51,2025-10-08 00:08:51,136.238.71.120,Semey,True,otp
fa55c52af2cada730a46ffffbfad53cd,141,404,2025-11-04 23:27:19,2025-11-04 23:38:19,143.215.223.192,Aktobe,True,password
fc40ba89d5498dac0bfef7b1b95577b7,65,799,2025-11-28 17:26:25,2025-11-28 17:39:25,174.197.155.105,Shymkent,True,biometric
3ad6774f709be100fd3d4b4099b17b44,793,398,2025-09-24 03:39:22,2025-09-24 04:35:22,167.226.153.211,Taraz,True,biometric
9b3cfecdd59b1b91d706ea0fcf61d03a,816,700,2025-11-13 11:49:16,2025-11-13 12:07:16,194.28.12.15,Astana,True,biometric
462dd6af3289fbff837616426508cfaf,531,538,2025-09-13 19:55:39,2025-09-13 20:31:39,163.75.135.218,Aktobe,True,password
5a3d56684b84aa551bb811bdd2df2792,251,170,2025-12-03 19:32:18,2025-12-03 19:52:18,66.79.237.94,Oskemen,True,biometric
ddd202bdebfbaecb9cf1e668b81dc5c1,838,106,2025-09-13 15:30:22,2025-09-13 15:59:22,208.153.40.52,Aktobe,True,password
ca3b374cae14aa27e3f8daf5bafefecc,698,278,2025-10-18 06:04:30,2025-10-18 06:07:30,154.237.207.146,Pavlodar,True,biometric
dbef0f12aa0bdacb7d32b3a2cc06a9fd,110,461,2025-11-02 02:23:34,2025-11-02 03:12:34,8.254.218.90,Almaty,True,otp
8cd84eaa70e030c7ea77040ad345e2a6,484,1028,2025-09-30 05:11:24,2025-09-30 05:31:24,91.167.178.201,Shymkent,True,otp
a739fdf5dd87eba1bcc68c4afddce7f8,949,676,2025-12-12 17:36:24,2025-12-12 18:06:24,62.167.135.34,Taraz,True,biometric
78bfed3bcbeb7e54e9d59a0eb1d9df60,887,644,2025-10-25 11:20:13,2025-10-25 11:31:13,182.75.102.84,Astana,True,biometric
3ceed4185b513a45fb605ded8ed0c2d0,611,483,2025-12-22 17:09:56,2025-12-22 17:57:56,98.43.171.59,Almaty,True,biometric
464d6a83e9d8ff531874f82c850a0ef2,23,309,2025-10-26 12:27:14,2025-10-26 12:53:14,195.123.217.133,Almaty,True,password
928ef50e608eebac7cbf13d8cf2e12e8,50,409,2025-10-24 01:35:48,2025-10-24 02:29:48,144.15.137.158,Almaty,True,biometric
bbbbec0bafc6d5adc4116ea0dd0ed2c8,732,1004,2025-10-15 13:36:49,2025-10-15 14:24:49,94.226.180.118,Shymkent,True,password
e567f9aca685aff2468cab29a768f194,650,831,2025-10-24 04:11:35,2025-10-24 04:59:35,93.157.121.21,Aktobe,True,otp
dbb45e9b5fa4be7e465a6d491bdef5db,905,51,2025-12-04 18:27:43,2025-12-04 18:39:43,42.253.173.47,Pavlodar,True,biometric
8a95e8cc2e683d8afbe909edbf0ded3e,437,544,2025-12-23 06:47:45,2025-12-23 06:51:45,59.76.163.159,Almaty,True,otp
142f28aef1a75a8c3046fe8a436eb0a5,517,162,2025-12-27 02:43:49,2025-12-27 03:01:49,149.26.174.99,Almaty,True,biometric
fc998e5d0de5aaa1b29afd6cfb9e92fd,904,582,2025-11-13 12:56:55,2025-11-13 13:56:55,64.118.65.240,Astana,True,otp
5ed3af05caa182cdad5bb4eb4f1fa6fe,773,716,2025-09-30 14:12:44,2025-09-30 15:01:44,84.176.157.164,Oskemen,True,biometric
bde19dee64a4cbf5d3ee5adc8f42bffe,534,1088,2025-11-26 14:12:07,2025-11-26 14:36:07,98.185.50.107,Astana,True,biometric
fe7d5ead91faab59b48ace1fcdd050a3,852,643,2025-12-23 15:28:34,2025-12-23 16:14:34,49.191.102.59,Aktobe,True,biometric
e6f76ecdaa59db6ebda33bed7fb3c6b9,296,412,2025-09-30 10:07:07,2025-09-30 10:59:07,106.144.122.142,Oskemen,True,biometric
9ecd2b9debbe5db16bc58aeda4eaeca8,206,279,2025-10-23 16:31:21,2025-10-23 17:09:21,53.174.137.210,Shymkent,True,biometric
7dacbaefba0e7f2d7588dfa2bd9bebca,415,1178,2025-12-23 10:16:41,2025-12-23 10:29:41,4.239.160.120,Karaganda,True,password
d31c077c6c7d84324ebebafb76fa9a3b,333,369,2025-11-05 17:01:44,2025-11-05 17:03:44,99.171.207.82,Semey,True,otp
3af9ec4fdc817f9407bd4dee9f22e49e,371,18,2025-09-21 11:51:16,2025-09-21 12:04:16,52.28.120.213,Pavlodar,True,password
dbcab9a0cf58d6c7f8bca12cecc8130b,670,832,2025-11-10 08:02:10,2025-11-10 08:26:10,32.19.15.235,Astana,True,biometric
ed48b2dbe2eed97fbab199f2c32a3c88,846,1038,2025-09-17 21:37:23,2025-09-17 21:48:23,75.250.139.87,Astana,True,biometric
f60b3bcb9c6009edcf3ebc5952fca2f3,100,1106,2025-09-15 20:17:18,2025-09-15 20:43:18,8.10.110.213,Atyrau,True,password
4ebfdcffbbdfdb3b9eafa7fc99c8ac59,786,40,2025-11-22 22:49:52,2025-11-22 23:24:52,79.85.151.86,Astana,True,otp
fbf4eb7d8b79ac9d2c47603cb6c61ace,538,921,2025-10-03 07:11:52,2025-10-03 07:26:52,43.24.56.227,Astana,True,biometric
6ccffe01fcfeeba1c9adecc1bb7a4aed,43,418,2025-12-05 03:04:20,2025-12-05 03:10:20,126.96.35.227,Almaty,True,biometric
9cce03fcdea7d28af56f1abd835baad2,662,657,2025-09-11 01:47:35,2025-09-11 02:15:35,208.6.243.193,Atyrau,False,biometric
ac8cd1a149b61fa9ba5add99c653efad,131,191,2025-11-23 18:12:55,2025-11-23 18:22:55,62.177.180.252,Pavlodar,True,otp
17bcf7c8d81db14e284c1ff84bd6b1a0,392,841,2025-10-05 07:19:11,2025-10-05 08:16:11,213.14.101.40,Pavlodar,True,biometric
7b27cfefcdec62ba0897f6363ceabc24,851,846,2025-11-09 05:11:17,2025-11-09 05:21:17,46.233.211.138,Karaganda,True,biometric
b8d231ae9b9a5080da3cee2a1ac7c502,860,93,2025-11-20 06:15:20,2025-11-20 07:11:20,153.87.57.125,Almaty,True,biometric
9ed61f75adb73aecb0cce9d5efeb6a3a,96,84,2025-09-23 12:53:24,2025-09-23 13:30:24,1.156.19.123,Taraz,True,biometric
1df6c8af03c690ee2f09cae7ebcef4ee,804,581,2025-11-28 11:28:33,2025-11-28 11:45:33,138.155.230.60,Atyrau,True,biometric
69f50ce186916b0802beaacde97386b0,250,357,2025-09-07 13:47:35,2025-09-07 14:44:35,112.80.144.31,Almaty,True,biometric
4b75db1daeddfa330dabb3dad894cdc6,545,150,2025-10-26 14:39:46,2025-10-26 14:45:46,162.200.204.147,Taraz,False,biometric
7dad6b786a5cbe6f30e28efe8afe295f,709,273,2025-09-21 17:12:53,2025-09-21 17:39:53,218.11.123.102,Astana,True,password
adf70eeebdbdf47acc228cd8c332f462,123,1120,2025-11-07 07:37:54,2025-11-07 07:42:54,78.14.168.50,Semey,True,password
8cd5dc4e4f5dd11d5b4cd0025c171c50,995,310,2025-09-22 00:23:20,2025-09-22 00:54:20,112.71.110.113,Astana,True,otp
bdcef0ade2eab60fbc30d9f5ab7d4621,589,89,2025-11-21 06:13:06,2025-11-21 06:44:06,131.203.3.204,Oskemen,True,biometric
b47bb2bb0f7925df95dcccda8eb21fd1,822,884,2025-12-20 17:27:01,2025-12-20 17:41:01,67.232.230.18,Pavlodar,True,biometric
92f1bcca9c6e6aa54a77f286e1d7587e,408,628,2025-12-20 11:43:44,2025-12-20 12:23:44,108.114.226.46,Almaty,True,password
d5fda06fd0bb0a8cd26da35a7db471d2,365,152,2025-12-09 06:27:19,2025-12-09 06:46:19,157.145.16.122,Karaganda,True,biometric
d86defd7e16aa1bcf2e054a0cfa8d45f,151,729,2025-11-26 23:09:16,2025-11-26 23:31:16,1.109.53.231,Taraz,True,password
fb31e71fc61ba85fbf9a0940612f24fd,213,711,2025-09-23 19:44:33,2025-09-23 19:53:33,89.59.51.153,Almaty,True,password
ddefe30ddf6b8c3fde9fbbd0db1ab1c9,153,636,2025-12-22 06:04:35,2025-12-22 07:01:35,114.68.48.188,Karaganda,True,biometric
ef019b2e23cf55a084e289cccaa7fcc5,13,432,2025-11-07 20:34:14,2025-11-07 21:15:14,210.184.83.245,Shymkent,True,otp
61e2912f10332c9d9c69ab9da09e9154,69,802,2025-09-19 03:05:39,2025-09-19 03:12:39,200.19.155.96,Taraz,True,biometric
7e797af3eb1011709ecc0843495aaa04,546,1116,2025-11-13 12:39:55,2025-11-13 12:45:55,204.181.213.111,Shymkent,True,biometric
e2ecda6a51cf5e0ff08eedc1f3f92d1f,568,81,2025-10-22 18:36:48,2025-10-22 19:12:48,195.25.135.90,Astana,True,otp
73e8ad2bf1ee3afff381a0510c3920b4,875,966,2025-12-28 18:20:50,2025-12-28 18:42:50,206.121.218.123,Aktobe,True,otp
f93f6dddb998cf4acd0263a323659bba,282,428,2025-11-24 00:41:53,2025-11-24 01:10:53,210.12.21.218,Shymkent,True,otp
3ab28836c0bd90c20dd9faf0aad6e3a4,41,1093,2025-09-11 23:22:15,2025-09-11 23:50:15,192.209.163.112,Pavlodar,True,biometric
0abdee1fbcab31fd548c7ae3fcbf2bb4,944,502,2025-12-02 15:30:45,2025-12-02 16:16:45,114.121.22.235,Atyrau,True,password
99fce95fccadfe1bd7ddeaeebfc330ec,835,1146,2025-10-03 08:08:10,2025-10-03 08:20:10,176.40.239.176,Almaty,True,password
cbbe7b95ea0cdd8dda04033f63d4edbd,579,744,2025-09-05 05:49:56,2025-09-05 06:19:56,182.85.144.91,Atyrau,True,biometric
8f6ba3a9d4eacb34affe48588afef52a,218,37,2025-10-22 17:00:51,2025-10-22 17:06:51,80.127.111.150,Pavlodar,True,otp
ef3a1bf6f4aba554decc61fc3aca4244,232,579,2025-11-19 10:56:18,2025-11-19 11:29:18,214.155.152.169,Oskemen,False,biometric
932a8a2f117f1b1d17fafcf23387b034,668,156,2025-11-14 20:25:37,2025-11-14 21:13:37,8.224.239.166,Semey,True,biometric
8eeccac5f14cb2ffcf30adc0b3ac3448,404,795,2025-11-15 07:57:49,2025-11-15 08:28:49,89.102.234.44,Aktobe,True,otp
f6eedacbf64c2b857f36cb168dba382b,313,1109,2025-12-29 01:45:24,2025-12-29 02:08:24,135.5.15.224,Aktobe,True,password
ece36894c97eff9ca8fec6a90eee9ad9,313,1109,2025-11-16 04:36:18,2025-11-16 04:48:18,41.140.57.172,Astana,True,otp
d9c08648fe2d1de5ce2ea513cdefa458,879,1016,2025-12-11 06:26:11,2025-12-11 07:22:11,24.5.119.148,Karaganda,True,password
3eee22f97b3d4bf5b6ad1adadfcaff0a,390,331,2025-11-01 13:59:45,2025-11-01 14:10:45,133.47.70.126,Pavlodar,True,otp
489a0e3ba0cfbbfb5dca6122ae4cac0b,121,210,2025-11-29 12:21:10,2025-11-29 12:46:10,140.41.48.254,Shymkent,True,otp
bd199abdd6614b1fac9b9ecc2b1cd017,895,904,2025-11-04 18:37:49,2025-11-04 19:37:49,100.171.46.93,Atyrau,True,biometric
a96141fdeefbbec1cdbbf2ad2d62efaa,774,213,2025-12-04 16:14:10,2025-12-04 16:47:10,190.73.136.72,Oskemen,True,biometric
ddcfbdce1afe59b0c9ee676f40eaa5f5,107,823,2025-10-15 16:39:59,2025-10-15 16:51:59,46.171.32.108,Almaty,True,password
4f636ea1b57c9b8c2422ec6dcecd4b51,205,911,2025-09-16 10:21:59,2025-09-16 10:41:59,33.15.249.208,Oskemen,False,biometric
8d1f0cbdcea1b617e77da0c5667adca6,205,322,2025-09-30 05:59:19,2025-09-30 06:14:19,155.130.31.211,Karaganda,True,biometric
2df37ec368ba66be6d7fdc90dadb5eec,468,896,2025-10-25 03:18:18,2025-10-25 03:58:18,108.194.131.153,Karaganda,True,otp
bba31e57d73be37b7ec76512fbd00199,187,1168,2025-10-03 03:33:14,2025-10-03 04:33:14,66.68.79.76,Semey,False,password
0b4c6adf9abffdcc1becf2a0ccbe807e,348,471,2025-10-23 14:53:00,2025-10-23 15:46:00,123.236.207.52,Oskemen,True,password
d3feff3ddc30daeec5ecdcc39f6cff04,513,898,2025-10-01 23:28:03,2025-10-02 00:20:03,46.247.168.148,Oskemen,True,password
4580ebfbfd3a2ef0d3c178df8bc0f6ea,714,1087,2025-10-06 00:43:57,2025-10-06 01:16:57,69.181.158.213,Astana,True,biometric
0dc85baff7084afeaacbd0f90adee6ff,948,714,2025-10-18 15:23:07,2025-10-18 16:09:07,162.179.149.161,Karaganda,True,password
